num_particles,inertia,cognition,social,gen,epoch_stop,solution_found,fitness
40, 0.5, 4.0, 3.1, 1, 999, [1.00524601 2.9963281 ], 5.091469316807761e-05
40, 0.5, 4.0, 3.1, 2, 999, [0.99911622 3.00224925], 1.3298245545720257e-05
40, 0.5, 4.0, 3.1, 3, 999, [1.00082825 2.99983261], 2.4609408116910026e-06
40, 0.5, 4.0, 3.1, 4, 999, [1.00331475 2.9968485 ], 2.1026132576662046e-05
40, 0.5, 4.0, 3.1, 5, 999, [1.00256204 2.99754068], 1.2654495707850789e-05
40, 0.5, 4.0, 3.1, 6, 999, [0.99981856 3.00082405], 2.363797668032989e-06
40, 0.5, 4.0, 3.1, 7, 999, [1.00147934 2.99753476], 1.2153816692014126e-05
40, 0.5, 4.0, 3.1, 8, 999, [1.00178002 3.0002787 ], 2.01993437005989e-05
40, 0.5, 4.0, 3.1, 9, 999, [1.0010591  2.99871627], 2.9714935135408144e-06
40, 0.5, 4.0, 3.1, 10, 999, [0.99805127 2.99979347], 2.2420912208959403e-05
40, 0.5, 4.0, 3.1, 11, 999, [1.00398617 2.99761996], 3.1872834510234755e-05
40, 0.5, 4.0, 3.1, 12, 999, [0.99848568 3.00116319], 4.139316711050122e-06
40, 0.5, 4.0, 3.1, 13, 999, [1.00101705 2.99783555], 1.0985256171343568e-05
40, 0.5, 4.0, 3.1, 14, 999, [0.99930843 3.00255026], 2.0800976477745438e-05
40, 0.5, 4.0, 3.1, 15, 999, [0.99923854 3.00304248], 3.064865415139753e-05
40, 0.5, 4.0, 3.1, 16, 999, [1.00635548 2.99566959], 7.554820164998976e-05
40, 0.5, 4.0, 3.1, 17, 999, [1.00015062 3.00137458], 1.1217189792862295e-05
40, 0.5, 4.0, 3.1, 18, 999, [0.99791698 3.00156347], 7.863141323345146e-06
40, 0.5, 4.0, 3.1, 19, 999, [1.00151512 2.99751343], 1.2253467549986665e-05
40, 0.5, 4.0, 3.2, 0, 999, [0.99899141 3.00212823], 1.0561005644056644e-05
40, 0.5, 4.0, 3.2, 1, 999, [1.00099216 2.9979001 ], 1.030234093834037e-05
40, 0.5, 4.0, 3.2, 2, 999, [0.99966852 3.00062742], 8.538743611121826e-07
40, 0.5, 4.0, 3.2, 3, 999, [0.99751179 3.00162721], 1.1804321248584131e-05
40, 0.5, 4.0, 3.2, 4, 999, [0.99661714 3.00268955], 2.0600080422983315e-05
40, 0.5, 4.0, 3.2, 5, 999, [1.00089641 2.99907759], 1.6570904431491298e-06
40, 0.5, 4.0, 3.2, 6, 999, [0.99513365 3.00517493], 5.0842170293611974e-05
40, 0.5, 4.0, 3.2, 7, 999, [0.99679993 3.00142132], 2.4916443679754974e-05
40, 0.5, 4.0, 3.2, 8, 999, [0.99972278 2.99742474], 3.925525757513577e-05
40, 0.5, 4.0, 3.2, 9, 999, [0.99682503 3.00422924], 3.241283764166453e-05
40, 0.5, 4.0, 3.2, 10, 999, [1.00306641 2.99808673], 1.8382439514443135e-05
40, 0.5, 4.0, 3.2, 11, 999, [0.99892244 2.99932145], 1.3957240250844328e-05
40, 0.5, 4.0, 3.2, 12, 999, [0.99973125 2.99926699], 4.623593908286489e-06
40, 0.5, 4.0, 3.2, 13, 999, [1.00342746 2.99660348], 2.3287683281103717e-05
40, 0.5, 4.0, 3.2, 14, 999, [0.99906103 2.99983085], 5.821987613258388e-06
40, 0.5, 4.0, 3.2, 15, 999, [0.99822211 3.00280233], 1.5211909494611961e-05
40, 0.5, 4.0, 3.2, 16, 999, [0.99943973 3.00298857], 3.283195180046221e-05
40, 0.5, 4.0, 3.2, 17, 999, [1.0008405  2.99896649], 1.9236091053673243e-06
40, 0.5, 4.0, 3.2, 18, 999, [1.00047224 3.00160051], 1.9969785856700655e-05
40, 0.5, 4.0, 3.2, 19, 999, [1.00035403 2.99849963], 7.632782986504859e-06
40, 0.5, 4.0, 3.3, 0, 999, [1.00338835 3.00016309], 6.195820667019464e-05
40, 0.5, 4.0, 3.3, 1, 999, [1.00236757 2.99752196], 1.1794872706015288e-05
40, 0.5, 4.0, 3.3, 2, 999, [0.99881397 3.00173374], 5.612496957417879e-06
40, 0.5, 4.0, 3.3, 3, 999, [1.00239644 3.00084826], 4.8574730514030085e-05
40, 0.5, 4.0, 3.3, 4, 999, [0.99989015 2.9988134 ], 8.14331895585717e-06
40, 0.5, 4.0, 3.3, 5, 999, [0.9979652  2.99969513], 2.6129582276695254e-05
40, 0.5, 4.0, 3.3, 6, 999, [1.00305804 2.99877298], 2.426767124192007e-05
40, 0.5, 4.0, 3.3, 7, 999, [0.99577342 3.00540607], 5.265426149213375e-05
40, 0.5, 4.0, 3.3, 8, 999, [1.00055348 2.99886676], 2.935060137571784e-06
40, 0.5, 4.0, 3.3, 9, 999, [0.99817927 3.00269679], 1.3657591716982554e-05
40, 0.5, 4.0, 3.3, 10, 999, [1.00027386 2.99982805], 1.461033679187648e-07
40, 0.5, 4.0, 3.3, 11, 999, [1.00468607 2.99423796], 5.9791286454833545e-05
40, 0.5, 4.0, 3.3, 12, 999, [0.99908776 2.99735149], 5.856254518923098e-05
40, 0.5, 4.0, 3.3, 13, 999, [1.0016016  3.00247622], 7.521118277158274e-05
40, 0.5, 4.0, 3.3, 14, 999, [0.99893332 3.00026923], 3.754024874684628e-06
40, 0.5, 4.0, 3.3, 15, 999, [0.99946008 3.00074763], 1.0230445313430145e-06
40, 0.5, 4.0, 3.3, 16, 999, [1.00175079 2.99850228], 5.564584929447085e-06
40, 0.5, 4.0, 3.3, 17, 999, [0.99851111 3.00138683], 4.181772606999995e-06
40, 0.5, 4.0, 3.3, 18, 999, [0.99836294 3.00148641], 4.980161497350957e-06
40, 0.5, 4.0, 3.3, 19, 999, [1.00018904 2.99600477], 7.394603303840876e-05
40, 0.5, 4.0, 3.4, 0, 999, [0.99859418 3.00141886], 3.990179055643126e-06
40, 0.5, 4.0, 3.4, 1, 999, [1.00107992 3.00081263], 1.615359306728524e-05
40, 0.5, 4.0, 3.4, 2, 999, [0.99707838 3.00345441], 2.160431980646132e-05
40, 0.5, 4.0, 3.4, 3, 999, [0.99841773 3.00190458], 6.546522461222046e-06
40, 0.5, 4.0, 3.4, 4, 999, [1.00045344 3.00028072], 2.440338458257236e-06
40, 0.5, 4.0, 3.4, 5, 999, [1.00074402 3.00033818], 5.352504548533925e-06
40, 0.5, 4.0, 3.4, 6, 999, [1.00086924 3.00064287], 1.0314687352091436e-05
40, 0.5, 4.0, 3.4, 7, 999, [0.99426436 3.00433205], 5.954444517232192e-05
40, 0.5, 4.0, 3.4, 8, 999, [0.99952647 2.99931351], 6.078121874734929e-06
40, 0.5, 4.0, 3.4, 9, 999, [1.00338464 2.99655957], 2.330479476363215e-05
40, 0.5, 4.0, 3.4, 10, 999, [1.00043699 2.99930156], 9.521865726798492e-07
40, 0.5, 4.0, 3.4, 11, 999, [0.99911125 3.00128498], 3.0690652186731204e-06
40, 0.5, 4.0, 3.4, 12, 999, [1.0015517  2.99804113], 6.908077943281254e-06
40, 0.5, 4.0, 3.4, 13, 999, [0.9980948  3.00092459], 8.330996579751326e-06
40, 0.5, 4.0, 3.4, 14, 999, [0.99508157 3.00408431], 4.365564216903481e-05
40, 0.5, 4.0, 3.4, 15, 999, [1.00163653 2.99729348], 1.4582990666334887e-05
40, 0.5, 4.0, 3.4, 16, 999, [1.00105149 2.99780374], 1.1171218632552895e-05
40, 0.5, 4.0, 3.4, 17, 999, [0.99435382 3.00758771], 0.00010453089840702327
40, 0.5, 4.0, 3.4, 18, 999, [1.00055252 3.00103751], 1.149437850033225e-05
40, 0.5, 4.0, 3.4, 19, 999, [0.99837456 3.00267225], 1.416614794195354e-05
40, 0.5, 4.0, 3.5, 0, 999, [0.99671214 3.00070934], 3.790821842178551e-05
40, 0.5, 4.0, 3.5, 1, 999, [1.00432496 2.99567146], 3.7441609161148454e-05
40, 0.5, 4.0, 3.5, 2, 999, [0.99808677 3.00320925], 2.067832714163827e-05
40, 0.5, 4.0, 3.5, 3, 999, [1.00197596 2.99977197], 1.617736101231564e-05
40, 0.5, 4.0, 3.5, 4, 999, [1.00296075 2.99939067], 3.125398326622783e-05
40, 0.5, 4.0, 3.5, 5, 999, [0.99628307 3.00022112], 6.274726208234813e-05
40, 0.5, 4.0, 3.5, 6, 999, [0.99690992 3.00422368], 3.2528274177206896e-05
40, 0.5, 4.0, 3.5, 7, 999, [1.00664487 2.99486243], 7.963682721967828e-05
40, 0.5, 4.0, 3.5, 8, 999, [0.99114093 3.00885489], 0.0001568922953458803
40, 0.5, 4.0, 3.5, 9, 999, [0.99965109 3.00098268], 2.694044989990366e-06
40, 0.5, 4.0, 3.5, 10, 999, [1.00555806 2.99752046], 7.494938185845335e-05
40, 0.5, 4.0, 3.5, 11, 999, [0.99946385 3.00030117], 5.990236318283375e-07
40, 0.5, 4.0, 3.5, 12, 999, [1.00094773 3.00087534], 1.4958726389678462e-05
40, 0.5, 4.0, 3.5, 13, 999, [0.99679085 2.99910535], 7.846357012969288e-05
40, 0.5, 4.0, 3.5, 14, 999, [0.99615844 3.0017137 ], 3.580564608352254e-05
40, 0.5, 4.0, 3.5, 15, 999, [1.00326363 3.00016409], 5.767536165992963e-05
40, 0.5, 4.0, 3.5, 16, 999, [0.99687576 3.00312533], 1.952856597470398e-05
40, 0.5, 4.0, 3.5, 17, 999, [1.00082042 2.99905462], 1.6292897179547396e-06
40, 0.5, 4.0, 3.5, 18, 999, [0.9984688  3.00128896], 4.240706635081685e-06
40, 0.5, 4.0, 3.5, 19, 999, [0.99988096 3.00021146], 9.30517356552193e-08
40, 0.5, 4.0, 3.6, 0, 999, [0.99860446 2.99974067], 1.2969119847408604e-05
40, 0.5, 4.0, 3.6, 1, 999, [1.00174962 2.99828752], 5.999255342053461e-06
40, 0.5, 4.0, 3.6, 2, 999, [0.99886949 2.99975694], 8.883838566248452e-06
40, 0.5, 4.0, 3.6, 3, 999, [1.00439142 2.99655769], 3.473730795704511e-05
40, 0.5, 4.0, 3.6, 4, 999, [1.0026057  2.99961622], 2.6684771278712908e-05
40, 0.5, 4.0, 3.6, 5, 999, [1.00253142 2.99938278], 2.1445636764059543e-05
40, 0.5, 4.0, 3.6, 6, 999, [1.00425551 2.99813179], 4.43965299407266e-05
40, 0.5, 4.0, 3.6, 7, 999, [0.9946573 3.0071723], 9.337598444017755e-05
40, 0.5, 4.0, 3.6, 8, 999, [0.9985611  2.99990983], 1.1430699630177098e-05
40, 0.5, 4.0, 3.6, 9, 999, [1.00272577 2.99276414], 0.00014115115410268485
40, 0.5, 4.0, 3.6, 10, 999, [0.99704271 3.00204962], 1.624203016302473e-05
40, 0.5, 4.0, 3.6, 11, 999, [1.00739567 2.99380733], 9.883389438643871e-05
40, 0.5, 4.0, 3.6, 12, 999, [0.99955582 3.00229126], 1.9094030525369003e-05
40, 0.5, 4.0, 3.6, 13, 999, [0.99683712 3.00057061], 3.72087815368061e-05
40, 0.5, 4.0, 3.6, 14, 999, [1.00293885 2.99663738], 2.0662417863212703e-05
40, 0.5, 4.0, 3.6, 15, 999, [1.0004066  3.00018477], 1.5983531127880146e-06
40, 0.5, 4.0, 3.6, 16, 999, [1.00246849 2.99759088], 1.191138714812549e-05
40, 0.5, 4.0, 3.6, 17, 999, [1.00540555 2.99788129], 7.692215639249458e-05
40, 0.5, 4.0, 3.6, 18, 999, [1.0010019  3.00048034], 1.0022621171582541e-05
40, 0.5, 4.0, 3.6, 19, 999, [0.99852671 2.99923132], 2.286719681006147e-05
40, 0.5, 4.0, 3.7, 0, 999, [0.99824102 2.99963683], 2.1239896466848574e-05
40, 0.5, 4.0, 3.7, 1, 999, [0.99694161 3.00156929], 2.0686113749142824e-05
40, 0.5, 4.0, 3.7, 2, 999, [1.00165706 2.99941499], 7.68528982554186e-06
40, 0.5, 4.0, 3.7, 3, 999, [0.99819984 3.00136607], 5.86045313211282e-06
40, 0.5, 4.0, 3.7, 4, 999, [0.9983036  2.99960849], 2.046865311406722e-05
40, 0.5, 4.0, 3.7, 5, 999, [1.00258345 2.99565539], 3.795643327510289e-05
40, 0.5, 4.0, 3.7, 6, 999, [1.00159234 3.00002146], 1.2953392256766906e-05
40, 0.5, 4.0, 3.7, 7, 999, [0.99612678 3.00183629], 3.497007546136208e-05
40, 0.5, 4.0, 3.7, 8, 999, [1.00087931 2.99995846], 3.582327946351554e-06
40, 0.5, 4.0, 3.7, 9, 999, [0.99847856 3.00036567], 7.791781257840234e-06
40, 0.5, 4.0, 3.7, 10, 999, [1.00308287 2.99386668], 8.434257199902975e-05
40, 0.5, 4.0, 3.7, 11, 999, [1.00253381 3.00054111], 4.453335383509615e-05
40, 0.5, 4.0, 3.7, 12, 999, [1.0013019  2.99770925], 1.0853808237663841e-05
40, 0.5, 4.0, 3.7, 13, 999, [1.00212579 2.99977001], 1.8948122683581775e-05
40, 0.5, 4.0, 3.7, 14, 999, [1.00383362 2.9967329 ], 2.6654376467834323e-05
40, 0.5, 4.0, 3.7, 15, 999, [0.99993871 2.99878133], 8.042090000068811e-06
40, 0.5, 4.0, 3.7, 16, 999, [0.99930065 3.00112734], 2.4926835102333656e-06
40, 0.5, 4.0, 3.7, 17, 999, [1.00346352 3.00241866], 0.0001562459667534194
40, 0.5, 4.0, 3.7, 18, 999, [1.00260752 2.99817313], 1.2574243420054692e-05
40, 0.5, 4.0, 3.7, 19, 999, [0.99894715 3.00093959], 2.0426402647306317e-06
40, 0.5, 4.0, 3.8, 0, 999, [1.00230584 2.99642914], 2.4469043112727963e-05
40, 0.5, 4.0, 3.8, 1, 999, [1.00200431 3.00007044], 2.124057808330494e-05
40, 0.5, 4.0, 3.8, 2, 999, [0.99739923 3.00410819], 3.273055846928755e-05
40, 0.5, 4.0, 3.8, 3, 999, [1.00607132 2.99370993], 7.661735251488533e-05
40, 0.5, 4.0, 3.8, 4, 999, [0.99816159 2.99541299], 0.0001895645267277679
40, 0.5, 4.0, 3.8, 5, 999, [1.00250319 2.99934888], 2.0410546860786336e-05
40, 0.5, 4.0, 3.8, 6, 999, [1.00550032 2.99393642], 6.828959872025008e-05
40, 0.5, 4.0, 3.8, 7, 999, [1.00288125 3.0000359 ], 4.234209158130795e-05
40, 0.5, 4.0, 3.8, 8, 999, [1.00240825 2.99597867], 3.2378966153434194e-05
40, 0.5, 4.0, 3.8, 9, 999, [1.00160361 2.9989454 ], 4.889401084840835e-06
40, 0.5, 4.0, 3.8, 10, 999, [0.99385658 3.00433732], 6.960196625301693e-05
40, 0.5, 4.0, 3.8, 11, 999, [1.00317435 2.99674996], 2.066215781501535e-05
40, 0.5, 4.0, 3.8, 12, 999, [1.00163791 2.99851949], 4.973745903381327e-06
40, 0.5, 4.0, 3.8, 13, 999, [0.99544581 3.00673629], 8.516442170268277e-05
40, 0.5, 4.0, 3.8, 14, 999, [1.00019529 3.00031912], 1.1984407804116747e-06
40, 0.5, 4.0, 3.8, 15, 999, [1.00092947 3.00072031], 1.2269783898395869e-05
40, 0.5, 4.0, 3.8, 16, 999, [1.00165979 2.99857842], 5.0027494128785964e-06
40, 0.5, 4.0, 3.8, 17, 999, [0.99684409 3.00372853], 2.517328039398361e-05
40, 0.5, 4.0, 3.8, 18, 999, [0.99197288 3.0095635 ], 0.00016533695372643762
40, 0.5, 4.0, 3.8, 19, 999, [0.99541781 3.00347258], 3.798022621131867e-05
40, 0.5, 4.0, 3.9, 0, 999, [1.00390869 2.99560818], 3.549964065115835e-05
40, 0.5, 4.0, 3.9, 1, 999, [1.00147292 2.99887383], 3.918676279801029e-06
40, 0.5, 4.0, 3.9, 2, 999, [1.00242513 2.99694358], 1.6817121638699227e-05
40, 0.5, 4.0, 3.9, 3, 999, [0.99697863 3.00288306], 1.7517237509559063e-05
40, 0.5, 4.0, 3.9, 4, 999, [0.99943074 2.99700342], 6.016439779633096e-05
40, 0.5, 4.0, 3.9, 5, 999, [1.00212372 2.99988394], 2.064647943623129e-05
40, 0.5, 4.0, 3.9, 6, 999, [0.99676274 2.99920812], 7.6042547644455e-05
40, 0.5, 4.0, 3.9, 7, 999, [0.99681237 2.99846138], 0.00010187789359661915
40, 0.5, 4.0, 3.9, 8, 999, [1.00079138 2.99893828], 2.045850300659276e-06
40, 0.5, 4.0, 3.9, 9, 999, [1.0017734  2.99708235], 1.6894904535016673e-05
40, 0.5, 4.0, 3.9, 10, 999, [0.99762645 3.00058695], 1.87460390755929e-05
40, 0.5, 4.0, 3.9, 11, 999, [1.00355288 2.99580963], 3.180775928565297e-05
40, 0.5, 4.0, 3.9, 12, 999, [1.00856538 2.99462997], 0.00014304384433043562
40, 0.5, 4.0, 3.9, 13, 999, [1.00090856 3.00000233], 4.1443719852679275e-06
40, 0.5, 4.0, 3.9, 14, 999, [0.99989783 3.0017707 ], 1.4281766700230589e-05
40, 0.5, 4.0, 3.9, 15, 999, [0.99801041 3.00214941], 8.680614399392722e-06
40, 0.5, 4.0, 3.9, 16, 999, [0.99599986 3.0019913 ], 3.6108249915385655e-05
40, 0.5, 4.0, 3.9, 17, 999, [1.00756481 2.99354415], 0.00010382346054920593
40, 0.5, 4.0, 3.9, 18, 999, [0.99517052 3.00405575], 4.216759814201768e-05
40, 0.5, 4.0, 3.9, 19, 999, [0.9967296 3.001943 ], 2.1518673676199352e-05
40, 0.5, 4.0, 4.0, 0, 999, [0.99848462 2.99944555], 1.97405145385651e-05
40, 0.5, 4.0, 4.0, 1, 999, [0.99859581 3.0027334 ], 1.6510523657943362e-05
40, 0.5, 4.0, 4.0, 2, 999, [0.99803963 2.99948835], 2.8548454003298523e-05
40, 0.5, 4.0, 4.0, 3, 999, [1.00229592 2.99771542], 1.0491060949438694e-05
40, 0.5, 4.0, 4.0, 4, 999, [1.00527683 2.99986883], 0.00013377337123948046
40, 0.5, 4.0, 4.0, 5, 999, [1.00229255 3.00226388], 9.342523366387458e-05
40, 0.5, 4.0, 4.0, 6, 999, [0.99410811 3.00432977], 6.322213363995887e-05
40, 0.5, 4.0, 4.0, 7, 999, [0.99945027 2.99910469], 9.45633241339359e-06
40, 0.5, 4.0, 4.0, 8, 999, [0.99987169 3.00216634], 2.132373024277467e-05
40, 0.5, 4.0, 4.0, 9, 999, [1.00288932 2.99548524], 3.9299347017892324e-05
40, 0.5, 4.0, 4.0, 10, 999, [1.00595698 2.99687464], 7.732567723301645e-05
40, 0.5, 4.0, 4.0, 11, 999, [0.99593674 3.00515132], 4.778165277744637e-05
40, 0.5, 4.0, 4.0, 12, 999, [0.99954048 3.00147721], 6.536057943352468e-06
40, 0.5, 4.0, 4.0, 13, 999, [0.99856851 2.99808943], 5.0376837699652585e-05
40, 0.5, 4.0, 4.0, 14, 999, [0.99870509 3.00246858], 1.3280673140266277e-05
40, 0.5, 4.0, 4.0, 15, 999, [0.99950583 2.99875221], 1.3938994838471088e-05
40, 0.5, 4.0, 4.0, 16, 999, [1.00360395 2.99527764], 4.029250700420202e-05
40, 0.5, 4.0, 4.0, 17, 999, [0.9975049  3.00086509], 1.7601704808884557e-05
40, 0.5, 4.0, 4.0, 18, 999, [1.00115903 2.99629572], 4.0978307669385005e-05
40, 0.5, 4.0, 4.0, 19, 999, [1.00260938 2.9957196 ], 3.629983303502607e-05
40, 0.5, 2.1, 0.1, 0, 132, [0.99999856 3.00000019], 8.370196564952467e-12
40, 0.5, 2.1, 0.1, 1, 176, [1.02314014 2.96951279], 0.0016808536434184055
40, 0.5, 2.1, 0.1, 2, 143, [1.00000188 2.99999837], 6.4226323037274315e-12
40, 0.5, 2.1, 0.1, 3, 129, [1.00000028 2.99999916], 2.0716418632665667e-12
40, 0.5, 2.1, 0.1, 4, 133, [1.00000212 2.99999865], 8.642903124883148e-12
40, 0.5, 2.1, 0.1, 5, 133, [0.99999953 3.00000108], 2.859303519584373e-12
40, 0.5, 2.1, 0.1, 6, 135, [1.00000162 3.00000034], 1.8119581507778818e-11
40, 0.5, 2.1, 0.1, 7, 135, [1.00000033 2.99999926], 1.334800915743715e-12
40, 0.5, 2.1, 0.1, 8, 131, [0.99999981 2.99999967], 1.2364669285209853e-12
40, 0.5, 2.1, 0.1, 9, 133, [0.99999987 3.00000098], 3.876653408227793e-12
40, 0.5, 2.1, 0.1, 10, 135, [0.99999889 3.00000096], 2.2257739704199296e-12
40, 0.5, 2.1, 0.1, 11, 138, [1.000001   2.99999929], 1.8298482225642266e-12
40, 0.5, 2.1, 0.1, 12, 137, [1.00000002 2.99999956], 9.145302103505258e-13
40, 0.5, 2.1, 0.1, 13, 179, [0.93155495 3.04850697], 0.008627758972284955
40, 0.5, 2.1, 0.1, 14, 141, [0.9997562  3.00024026], 1.1721358536893234e-07
40, 0.5, 2.1, 0.1, 15, 141, [0.99993424 3.00010141], 1.9692929856169075e-08
40, 0.5, 2.1, 0.1, 16, 136, [0.99999748 2.99999982], 3.549881884972825e-11
40, 0.5, 2.1, 0.1, 17, 135, [0.99999377 3.00000766], 1.0569563313136398e-10
40, 0.5, 2.1, 0.1, 18, 138, [1.00000007 2.99999981], 9.198358636164567e-14
40, 0.5, 2.1, 0.1, 19, 142, [0.99980098 3.00022638], 9.38491268061748e-08
40, 0.5, 2.1, 0.2, 0, 70, [0.99999999 3.00000009], 2.949233967699186e-14
40, 0.5, 2.1, 0.2, 1, 82, [1.00000015 2.99999983], 5.277353271057057e-14
40, 0.5, 2.1, 0.2, 2, 75, [1.00000004 2.99999999], 3.677848605865224e-15
40, 0.5, 2.1, 0.2, 3, 80, [0.99999999 3.00000002], 4.50692302196639e-16
40, 0.5, 2.1, 0.2, 4, 77, [1.00000012 2.99999997], 5.449022489081933e-14
40, 0.5, 2.1, 0.2, 5, 73, [1.         2.99999999], 4.5763454552540293e-17
40, 0.5, 2.1, 0.2, 6, 72, [0.99999999 3.00000001], 2.95165093086687e-16
40, 0.5, 2.1, 0.2, 7, 74, [0.99999993 2.99999993], 8.309810724996254e-14
40, 0.5, 2.1, 0.2, 8, 81, [0.99999991 3.00000011], 2.3645284982553365e-14
40, 0.5, 2.1, 0.2, 9, 85, [1. 3.], 1.08409351642525e-19
40, 0.5, 2.1, 0.2, 10, 85, [1. 3.], 5.073415472339616e-17
40, 0.5, 2.1, 0.2, 11, 73, [0.99999986 3.00000013], 3.552059962381325e-14
40, 0.5, 2.1, 0.2, 12, 72, [0.99999999 2.99999999], 1.9902558811873257e-15
40, 0.5, 2.1, 0.2, 13, 71, [1.00000002 3.        ], 1.5671171684527091e-15
40, 0.5, 2.1, 0.2, 14, 73, [1.00000007 2.99999991], 1.310050879903093e-14
40, 0.5, 2.1, 0.2, 15, 74, [0.99999997 3.00000003], 1.7584694214984883e-15
40, 0.5, 2.1, 0.2, 16, 70, [0.99999996 3.00000003], 2.9548517708388612e-15
40, 0.5, 2.1, 0.2, 17, 81, [1.00000006 2.99999993], 8.322582660816274e-15
40, 0.5, 2.1, 0.2, 18, 76, [0.99999999 3.00000002], 1.6315035483366504e-15
40, 0.5, 2.1, 0.2, 19, 71, [0.9999999  3.00000007], 1.805556594853845e-14
40, 0.5, 2.1, 0.3, 0, 76, [0.99999999 3.00000002], 4.371911016855442e-16
40, 0.5, 2.1, 0.3, 1, 85, [0.99999999 3.00000001], 1.1607382546831796e-16
40, 0.5, 2.1, 0.3, 2, 72, [0.99999992 3.00000008], 1.1991486449418534e-14
40, 0.5, 2.1, 0.3, 3, 78, [1.00000001 2.99999999], 5.896791763209735e-17
40, 0.5, 2.1, 0.3, 4, 82, [1. 3.], 1.7581818236813292e-18
40, 0.5, 2.1, 0.3, 5, 78, [1.00000001 2.99999999], 1.5128956065907694e-16
40, 0.5, 2.1, 0.3, 6, 74, [1.00000001 2.99999999], 1.8872289826745784e-16
40, 0.5, 2.1, 0.3, 7, 71, [1. 3.], 3.529851651239217e-19
40, 0.5, 2.1, 0.3, 8, 72, [1.00000002 2.99999998], 1.0101762963032085e-15
40, 0.5, 2.1, 0.3, 9, 68, [1. 3.], 5.296239104554711e-18
40, 0.5, 2.1, 0.3, 10, 80, [1. 3.], 8.078565943996109e-19
40, 0.5, 2.1, 0.3, 11, 81, [1.         3.00000001], 2.6036766905117344e-16
40, 0.5, 2.1, 0.3, 12, 78, [1. 3.], 2.6711775965335864e-18
40, 0.5, 2.1, 0.3, 13, 75, [0.99999998 3.00000002], 8.680858373129357e-16
40, 0.5, 2.1, 0.3, 14, 85, [1. 3.], 1.5164516321405134e-20
40, 0.5, 2.1, 0.3, 15, 77, [1. 3.], 8.85325290804574e-17
40, 0.5, 2.1, 0.3, 16, 72, [1. 3.], 7.653414097387928e-18
40, 0.5, 2.1, 0.3, 17, 73, [1.00000001 2.99999999], 3.31845216245987e-16
40, 0.5, 2.1, 0.3, 18, 67, [0.99999996 3.00000006], 7.343605739566692e-15
40, 0.5, 2.1, 0.3, 19, 70, [0.99999998 3.00000002], 1.0018946274200779e-15
40, 0.5, 2.1, 0.4, 0, 87, [1. 3.], 1.9815519012476716e-21
40, 0.5, 2.1, 0.4, 1, 77, [0.99999997 3.00000002], 1.7459649668703596e-15
40, 0.5, 2.1, 0.4, 2, 78, [1.00000001 2.99999998], 4.78038395689315e-16
40, 0.5, 2.1, 0.4, 3, 79, [0.99999995 3.00000009], 1.8030309818876818e-14
40, 0.5, 2.1, 0.4, 4, 88, [1. 3.], 1.955381020670936e-17
40, 0.5, 2.1, 0.4, 5, 78, [1. 3.], 9.19566998066445e-19
40, 0.5, 2.1, 0.4, 6, 79, [1. 3.], 1.6106397779713153e-17
40, 0.5, 2.1, 0.4, 7, 77, [1. 3.], 1.137378190325644e-16
40, 0.5, 2.1, 0.4, 8, 80, [1. 3.], 1.0682192726104504e-18
40, 0.5, 2.1, 0.4, 9, 76, [1.00000001 3.        ], 2.7273333806738405e-16
40, 0.5, 2.1, 0.4, 10, 82, [1. 3.], 1.295033592923977e-17
40, 0.5, 2.1, 0.4, 11, 73, [1. 3.], 3.039427318051767e-17
40, 0.5, 2.1, 0.4, 12, 78, [0.99999999 3.00000001], 1.016165083131023e-16
40, 0.5, 2.1, 0.4, 13, 83, [1. 3.], 2.0982561999506143e-20
40, 0.5, 2.1, 0.4, 14, 88, [1. 3.], 7.192882385452563e-19
40, 0.5, 2.1, 0.4, 15, 84, [1. 3.], 2.3792156298880725e-20
40, 0.5, 2.1, 0.4, 16, 87, [1. 3.], 1.3580973572260702e-18
40, 0.5, 2.1, 0.4, 17, 81, [1. 3.], 1.897110245998009e-17
40, 0.5, 2.1, 0.4, 18, 76, [1. 3.], 3.4917893326817114e-17
40, 0.5, 2.1, 0.4, 19, 81, [0.99999998 3.00000001], 4.877318618858148e-16
40, 0.5, 2.1, 0.5, 0, 78, [1.00000004 2.99999996], 2.8965320597543165e-15
40, 0.5, 2.1, 0.5, 1, 86, [1. 3.], 3.426490858085796e-18
40, 0.5, 2.1, 0.5, 2, 85, [1. 3.], 1.4524079515826505e-18
40, 0.5, 2.1, 0.5, 3, 82, [1.00000002 2.99999997], 1.3403523862900465e-15
40, 0.5, 2.1, 0.5, 4, 84, [1. 3.], 1.1192660225061626e-18
40, 0.5, 2.1, 0.5, 5, 80, [1. 3.], 1.1277494385729115e-18
40, 0.5, 2.1, 0.5, 6, 74, [1.00000001 2.99999999], 2.387174272065833e-16
40, 0.5, 2.1, 0.5, 7, 75, [1. 3.], 3.492754762771264e-18
40, 0.5, 2.1, 0.5, 8, 81, [1. 3.], 9.270324991641419e-18
40, 0.5, 2.1, 0.5, 9, 88, [1. 3.], 2.3379729553075633e-18
40, 0.5, 2.1, 0.5, 10, 82, [1. 3.], 5.305870022943266e-18
40, 0.5, 2.1, 0.5, 11, 80, [1. 3.], 4.48807431691358e-17
40, 0.5, 2.1, 0.5, 12, 82, [1. 3.], 3.657202284183291e-18
